V1,ID,Task,Q1Gender,Age,Distance,Trips,Q13CurrentThreatToSelf,Q14FutureThreatToSelf,Q15ThreatToEnvironment,BP,Charity,Consequentiality,Experts,Education,Employment,Survey,Price_B,Performance_B,Emission_B,Performance_A,Emission_A,Price_A,Choice,Income,Order,Task.1,Consequentiality.1,Experts.1,Q6ResearchResponse,Q6Bid,Q7Bid,Q7Bid2,Q7TreatmentResponse,Q7Response2,Timing,Q12CECertainty,Q6ResearchCertainty,Q7TreatmentCertainty,IncomeDummy,av_A,av_B,Bid_Alt,ExpertsDummy,ExpertsGroup,Weights,Q5Knowledge,Order.1
676,169,4,0,47.5,50,1,5,5,5,2,0,2,3,2,1,10,1,10,40,0,0,0,2,2750,1,4,2,3,2,60,5,10,2,1,385,2,1,2,1,1,1,0,0,1,1.53708872592914,3,1
677,170,1,0,63,1,3,4,4,5,2,1,1,4,1,2,10,5,50,40,0,0,0,2,2250,0,1,1,4,1,100,20,40,2,1,322,2,1,2,1,1,1,0,1,2,0.949932958805752,3,0
678,170,2,0,63,1,3,4,4,5,2,1,1,4,1,2,10,0.5,5,40,0,0,0,2,2250,0,2,1,4,1,100,20,40,2,1,322,2,1,2,1,1,1,0,1,2,0.949932958805752,3,0
679,170,3,0,63,1,3,4,4,5,2,1,1,4,1,2,10,1,5,10,0,0,0,2,2250,0,3,1,4,1,100,20,40,2,1,322,2,1,2,1,1,1,0,1,2,0.949932958805752,3,0
680,170,4,0,63,1,3,4,4,5,2,1,1,4,1,2,10,2.5,50,10,0,0,0,2,2250,0,4,1,4,1,100,20,40,2,1,322,2,1,2,1,1,1,0,1,2,0.949932958805752,3,0
681,171,1,0,47.5,35,2,2,2,4,2,1,2,4,2,1,9,1,50,90,0,0,0,1,1750,0,1,2,4,1,100,10,20,2,1,511,2,2,2,0,1,1,0,1,2,0.842942348610791,2,0
682,171,2,0,47.5,35,2,2,2,4,2,1,2,4,2,1,9,2.5,5,10,0,0,0,2,1750,0,2,2,4,1,100,10,20,2,1,511,2,2,2,0,1,1,0,1,2,0.842942348610791,2,0
683,171,3,0,47.5,35,2,2,2,4,2,1,2,4,2,1,9,5,10,90,0,0,0,1,1750,0,3,2,4,1,100,10,20,2,1,511,2,2,2,0,1,1,0,1,2,0.842942348610791,2,0
684,171,4,0,47.5,35,2,2,2,4,2,1,2,4,2,1,9,5,5,10,0,0,0,1,1750,0,4,2,4,1,100,10,20,2,1,511,2,2,2,0,1,1,0,1,2,0.842942348610791,2,0
685,172,1,1,47.5,1,3,4,5,4,0,0,2,4,1,5,10,5,5,10,0,0,0,2,1750,0,1,2,4,2,80,40,80,2,1,337,1,2,2,0,1,1,0,1,2,1.17380106012283,3,0
686,172,2,1,47.5,1,3,4,5,4,0,0,2,4,1,5,10,0.5,5,40,0,0,0,2,1750,0,2,2,4,2,80,40,80,2,1,337,1,2,2,0,1,1,0,1,2,1.17380106012283,3,0
687,172,3,1,47.5,1,3,4,5,4,0,0,2,4,1,5,10,2.5,5,90,0,0,0,2,1750,0,3,2,4,2,80,40,80,2,1,337,1,2,2,0,1,1,0,1,2,1.17380106012283,3,0
688,172,4,1,47.5,1,3,4,5,4,0,0,2,4,1,5,10,5,5,10,0,0,0,2,1750,0,4,2,4,2,80,40,80,2,1,337,1,2,2,0,1,1,0,1,2,1.17380106012283,3,0
689,173,1,1,63,50,1,3,4,5,2,0,0,4,1,2,7,5,50,40,0,0,0,1,1750,0,1,0,4,1,40,100,50,1,0,514,2,2,2,0,1,1,0,1,2,0.786866628046985,2,0
690,173,2,1,63,50,1,3,4,5,2,0,0,4,1,2,7,2.5,5,40,0,0,0,2,1750,0,2,0,4,1,40,100,50,1,0,514,2,2,2,0,1,1,0,1,2,0.786866628046985,2,0
691,173,3,1,63,50,1,3,4,5,2,0,0,4,1,2,7,0.5,5,90,0,0,0,2,1750,0,3,0,4,1,40,100,50,1,0,514,2,2,2,0,1,1,0,1,2,0.786866628046985,2,0
692,173,4,1,63,50,1,3,4,5,2,0,0,4,1,2,7,2.5,50,10,0,0,0,1,1750,0,4,0,4,1,40,100,50,1,0,514,2,2,2,0,1,1,0,1,2,0.786866628046985,2,0
693,174,1,1,63,15.5,2,3,3,4,0,0,1,3,3,6,6,5,5,10,0,0,0,1,5000,1,1,1,3,2,5,90,45,1,1,254,0,1,1,1,1,1,0,0,1,0.68644428383288,2,1
694,174,2,1,63,15.5,2,3,3,4,0,0,1,3,3,6,6,2.5,5,40,0,0,0,2,5000,1,2,1,3,2,5,90,45,1,1,254,0,1,1,1,1,1,0,0,1,0.68644428383288,2,1
695,174,3,1,63,15.5,2,3,3,4,0,0,1,3,3,6,6,1,5,10,0,0,0,2,5000,1,3,1,3,2,5,90,45,1,1,254,0,1,1,1,1,1,0,0,1,0.68644428383288,2,1
696,174,4,1,63,15.5,2,3,3,4,0,0,1,3,3,6,6,0.5,50,10,0,0,0,1,5000,1,4,1,3,2,5,90,45,1,1,254,0,1,1,1,1,1,0,0,1,0.68644428383288,2,1
697,175,1,0,47.5,50,0,3,3,4,0,0,1,3,2,4,10,1,50,90,0,0,0,2,3500,1,1,1,3,2,40,80,40,1,1,455,1,1,0,1,1,1,0,0,1,0.865865007934931,3,1
698,175,2,0,47.5,50,0,3,3,4,0,0,1,3,2,4,10,2.5,5,40,0,0,0,2,3500,1,2,1,3,2,40,80,40,1,1,455,1,1,0,1,1,1,0,0,1,0.865865007934931,3,1
699,175,3,0,47.5,50,0,3,3,4,0,0,1,3,2,4,10,0.5,5,90,0,0,0,2,3500,1,3,1,3,2,40,80,40,1,1,455,1,1,0,1,1,1,0,0,1,0.865865007934931,3,1
700,175,4,0,47.5,50,0,3,3,4,0,0,1,3,2,4,10,5,5,10,0,0,0,1,3500,1,4,1,3,2,40,80,40,1,1,455,1,1,0,1,1,1,0,0,1,0.865865007934931,3,1
701,176,1,0,47.5,50,1,2,3,4,2,0,2,4,3,5,10,5,5,10,0,0,0,1,1750,0,1,2,4,1,80,90,45,1,0,308,2,2,1,0,1,1,0,1,2,0.889943771562478,2,0
702,176,2,0,47.5,50,1,2,3,4,2,0,2,4,3,5,10,0.5,5,40,0,0,0,2,1750,0,2,2,4,1,80,90,45,1,0,308,2,2,1,0,1,1,0,1,2,0.889943771562478,2,0
703,176,3,0,47.5,50,1,2,3,4,2,0,2,4,3,5,10,1,5,10,0,0,0,1,1750,0,3,2,4,1,80,90,45,1,0,308,2,2,1,0,1,1,0,1,2,0.889943771562478,2,0
704,176,4,0,47.5,50,1,2,3,4,2,0,2,4,3,5,10,2.5,50,10,0,0,0,1,1750,0,4,2,4,1,80,90,45,1,0,308,2,2,1,0,1,1,0,1,2,0.889943771562478,2,0
705,177,1,0,47.5,50,2,5,4,5,0,0,1,4,2,4,9,1,50,90,0,0,0,2,750,0,1,1,4,1,5,10,20,2,1,532,1,1,1,0,1,1,0,1,2,1.27677484367759,2,0
706,177,2,0,47.5,50,2,5,4,5,0,0,1,4,2,4,9,0.5,10,10,0,0,0,2,750,0,2,1,4,1,5,10,20,2,1,532,1,1,1,0,1,1,0,1,2,1.27677484367759,2,0
707,177,3,0,47.5,50,2,5,4,5,0,0,1,4,2,4,9,0.5,5,90,0,0,0,2,750,0,3,1,4,1,5,10,20,2,1,532,1,1,1,0,1,1,0,1,2,1.27677484367759,2,0
708,177,4,0,47.5,50,2,5,4,5,0,0,1,4,2,4,9,5,5,10,0,0,0,2,750,0,4,1,4,1,5,10,20,2,1,532,1,1,1,0,1,1,0,1,2,1.27677484367759,2,0
709,178,1,0,47.5,50,1,3,3,3,2,0,1,3,1,6,9,1,50,90,0,0,0,1,750,0,1,1,3,1,60,90,180,2,0,501,1,0,1,0,1,1,0,0,1,0.940849718418393,2,0
710,178,2,0,47.5,50,1,3,3,3,2,0,1,3,1,6,9,2.5,5,40,0,0,0,1,750,0,2,1,3,1,60,90,180,2,0,501,1,0,1,0,1,1,0,0,1,0.940849718418393,2,0
711,178,3,0,47.5,50,1,3,3,3,2,0,1,3,1,6,9,1,5,10,0,0,0,2,750,0,3,1,3,1,60,90,180,2,0,501,1,0,1,0,1,1,0,0,1,0.940849718418393,2,0
712,178,4,0,47.5,50,1,3,3,3,2,0,1,3,1,6,9,2.5,50,10,0,0,0,1,750,0,4,1,3,1,60,90,180,2,0,501,1,0,1,0,1,1,0,0,1,0.940849718418393,2,0
713,179,1,1,32.5,50,2,5,3,5,1,1,2,5,1,6,10,5,5,10,0,0,0,2,2750,1,1,2,5,2,90,100,200,2,1,431,2,2,2,1,1,1,0,1,2,0.361174302451418,4,1
714,179,2,1,32.5,50,2,5,3,5,1,1,2,5,1,6,10,0.5,5,40,0,0,0,2,2750,1,2,2,5,2,90,100,200,2,1,431,2,2,2,1,1,1,0,1,2,0.361174302451418,4,1
715,179,3,1,32.5,50,2,5,3,5,1,1,2,5,1,6,10,0.5,5,90,0,0,0,2,2750,1,3,2,5,2,90,100,200,2,1,431,2,2,2,1,1,1,0,1,2,0.361174302451418,4,1
716,179,4,1,32.5,50,2,5,3,5,1,1,2,5,1,6,10,0.5,50,10,0,0,0,2,2750,1,4,2,5,2,90,100,200,2,1,431,2,2,2,1,1,1,0,1,2,0.361174302451418,4,1
717,180,1,1,63,1,2,3,3,3,0,0,1,3,1,1,10,1,50,90,0,0,0,1,1250,1,1,1,3,1,60,20,10,1,0,548,2,2,2,0,1,1,0,0,1,0.546124128562319,1,1
718,180,2,1,63,1,2,3,3,3,0,0,1,3,1,1,10,2.5,5,10,0,0,0,1,1250,1,2,1,3,1,60,20,10,1,0,548,2,2,2,0,1,1,0,0,1,0.546124128562319,1,1
719,180,3,1,63,1,2,3,3,3,0,0,1,3,1,1,10,1,5,10,0,0,0,1,1250,1,3,1,3,1,60,20,10,1,0,548,2,2,2,0,1,1,0,0,1,0.546124128562319,1,1
720,180,4,1,63,1,2,3,3,3,0,0,1,3,1,1,10,0.5,50,10,0,0,0,1,1250,1,4,1,3,1,60,20,10,1,0,548,2,2,2,0,1,1,0,0,1,0.546124128562319,1,1
721,181,1,0,63,6.5,1,4,4,5,0,0,1,2,3,2,9,5,5,10,0,0,0,2,1750,1,1,1,2,2,80,60,120,2,1,423,1,1,2,0,1,1,0,0,0,0.0106869992495999,2,1
722,181,2,0,63,6.5,1,4,4,5,0,0,1,2,3,2,9,0.5,5,40,0,0,0,2,1750,1,2,1,2,2,80,60,120,2,1,423,1,1,2,0,1,1,0,0,0,0.0106869992495999,2,1
723,181,3,0,63,6.5,1,4,4,5,0,0,1,2,3,2,9,0.5,5,90,0,0,0,2,1750,1,3,1,2,2,80,60,120,2,1,423,1,1,2,0,1,1,0,0,0,0.0106869992495999,2,1
724,181,4,0,63,6.5,1,4,4,5,0,0,1,2,3,2,9,2.5,50,10,0,0,0,2,1750,1,4,1,2,2,80,60,120,2,1,423,1,1,2,0,1,1,0,0,0,0.0106869992495999,2,1
725,182,1,0,21.5,6.5,2,4,5,5,1,0,2,4,3,1,10,1,50,90,0,0,0,2,1250,1,1,2,4,1,100,40,80,2,0,204,2,1,1,0,1,1,0,1,2,0.822171411145312,5,1
726,182,2,0,21.5,6.5,2,4,5,5,1,0,2,4,3,1,10,0.5,5,40,0,0,0,2,1250,1,2,2,4,1,100,40,80,2,0,204,2,1,1,0,1,1,0,1,2,0.822171411145312,5,1
727,182,3,0,21.5,6.5,2,4,5,5,1,0,2,4,3,1,10,5,10,90,0,0,0,2,1250,1,3,2,4,1,100,40,80,2,0,204,2,1,1,0,1,1,0,1,2,0.822171411145312,5,1
728,182,4,0,21.5,6.5,2,4,5,5,1,0,2,4,3,1,10,0.5,50,10,0,0,0,2,1250,1,4,2,4,1,100,40,80,2,0,204,2,1,1,0,1,1,0,1,2,0.822171411145312,5,1
729,183,1,0,63,50,3,1,1,1,0,0,0,5,1,6,10,1,50,90,0,0,0,2,2750,0,1,0,5,1,100,20,10,1,0,374,2,2,2,1,1,1,0,1,2,1.92843279817684,1,0
730,183,2,0,63,50,3,1,1,1,0,0,0,5,1,6,10,2.5,5,40,0,0,0,2,2750,0,2,0,5,1,100,20,10,1,0,374,2,2,2,1,1,1,0,1,2,1.92843279817684,1,0
731,183,3,0,63,50,3,1,1,1,0,0,0,5,1,6,10,2.5,5,90,0,0,0,2,2750,0,3,0,5,1,100,20,10,1,0,374,2,2,2,1,1,1,0,1,2,1.92843279817684,1,0
732,183,4,0,63,50,3,1,1,1,0,0,0,5,1,6,10,2.5,50,10,0,0,0,2,2750,0,4,0,5,1,100,20,10,1,0,374,2,2,2,1,1,1,0,1,2,1.92843279817684,1,0
733,184,1,1,32.5,6.5,2,3,4,5,1,0,2,3,2,1,8,1,50,90,0,0,0,2,250,1,1,2,3,1,20,80,40,1,1,505,0,0,1,0,1,1,0,0,1,1.40486473523689,3,1
734,184,2,1,32.5,6.5,2,3,4,5,1,0,2,3,2,1,8,2.5,5,40,0,0,0,2,250,1,2,2,3,1,20,80,40,1,1,505,0,0,1,0,1,1,0,0,1,1.40486473523689,3,1
735,184,3,1,32.5,6.5,2,3,4,5,1,0,2,3,2,1,8,2.5,5,90,0,0,0,1,250,1,3,2,3,1,20,80,40,1,1,505,0,0,1,0,1,1,0,0,1,1.40486473523689,3,1
736,184,4,1,32.5,6.5,2,3,4,5,1,0,2,3,2,1,8,2.5,50,10,0,0,0,2,250,1,4,2,3,1,20,80,40,1,1,505,0,0,1,0,1,1,0,0,1,1.40486473523689,3,1
737,185,1,0,47.5,15.5,0,3,3,5,0,0,2,4,1,1,10,5,5,10,0,0,0,1,750,1,1,2,4,2,90,80,160,2,0,1020,1,0,0,0,1,1,0,1,2,1.10139546113659,3,1
738,185,2,0,47.5,15.5,0,3,3,5,0,0,2,4,1,1,10,0.5,5,40,0,0,0,2,750,1,2,2,4,2,90,80,160,2,0,1020,1,0,0,0,1,1,0,1,2,1.10139546113659,3,1
739,185,3,0,47.5,15.5,0,3,3,5,0,0,2,4,1,1,10,5,10,90,0,0,0,2,750,1,3,2,4,2,90,80,160,2,0,1020,1,0,0,0,1,1,0,1,2,1.10139546113659,3,1
740,185,4,0,47.5,15.5,0,3,3,5,0,0,2,4,1,1,10,5,5,10,0,0,0,1,750,1,4,2,4,2,90,80,160,2,0,1020,1,0,0,0,1,1,0,1,2,1.10139546113659,3,1
741,186,1,0,32.5,35,1,4,5,5,1,1,2,4,2,6,10,2.5,10,10,0,0,0,2,2750,1,1,2,4,2,5,10,20,2,1,233,2,2,1,1,1,1,0,1,2,1.11462760956371,3,1
742,186,2,0,32.5,35,1,4,5,5,1,1,2,4,2,6,10,2.5,5,40,0,0,0,2,2750,1,2,2,4,2,5,10,20,2,1,233,2,2,1,1,1,1,0,1,2,1.11462760956371,3,1
743,186,3,0,32.5,35,1,4,5,5,1,1,2,4,2,6,10,5,10,90,0,0,0,2,2750,1,3,2,4,2,5,10,20,2,1,233,2,2,1,1,1,1,0,1,2,1.11462760956371,3,1
744,186,4,0,32.5,35,1,4,5,5,1,1,2,4,2,6,10,1,10,40,0,0,0,2,2750,1,4,2,4,2,5,10,20,2,1,233,2,2,1,1,1,1,0,1,2,1.11462760956371,3,1
745,187,1,1,21.5,1,1,2,4,3,1,0,1,2,2,4,5,5,5,10,0,0,0,2,1250,0,1,1,2,1,40,20,10,1,0,275,2,2,1,0,1,1,0,0,0,0.354367786111804,3,0
746,187,2,1,21.5,1,1,2,4,3,1,0,1,2,2,4,5,2.5,5,10,0,0,0,1,1250,0,2,1,2,1,40,20,10,1,0,275,2,2,1,0,1,1,0,0,0,0.354367786111804,3,0
747,187,3,1,21.5,1,1,2,4,3,1,0,1,2,2,4,5,0.5,5,90,0,0,0,1,1250,0,3,1,2,1,40,20,10,1,0,275,2,2,1,0,1,1,0,0,0,0.354367786111804,3,0
748,187,4,1,21.5,1,1,2,4,3,1,0,1,2,2,4,5,0.5,50,10,0,0,0,1,1250,0,4,1,2,1,40,20,10,1,0,275,2,2,1,0,1,1,0,0,0,0.354367786111804,3,0
749,188,1,1,63,15.5,1,4,5,5,1,0,2,4,2,5,10,1,50,90,0,0,0,2,3500,1,1,2,4,2,5,60,120,2,0,380,1,0,1,1,1,1,0,1,2,0.959055303142046,3,1
750,188,2,1,63,15.5,1,4,5,5,1,0,2,4,2,5,10,2.5,5,40,0,0,0,2,3500,1,2,2,4,2,5,60,120,2,0,380,1,0,1,1,1,1,0,1,2,0.959055303142046,3,1
751,188,3,1,63,15.5,1,4,5,5,1,0,2,4,2,5,10,0.5,5,90,0,0,0,2,3500,1,3,2,4,2,5,60,120,2,0,380,1,0,1,1,1,1,0,1,2,0.959055303142046,3,1
752,188,4,1,63,15.5,1,4,5,5,1,0,2,4,2,5,10,2.5,50,10,0,0,0,2,3500,1,4,2,4,2,5,60,120,2,0,380,1,0,1,1,1,1,0,1,2,0.959055303142046,3,1
753,189,1,0,47.5,6.5,1,3,4,4,1,0,1,3,3,1,8,1,50,90,0,0,0,2,250,0,1,1,3,1,40,20,40,2,0,310,1,0,0,0,1,1,0,0,1,1.0215969349697,3,0
754,189,2,0,47.5,6.5,1,3,4,4,1,0,1,3,3,1,8,2.5,5,40,0,0,0,2,250,0,2,1,3,1,40,20,40,2,0,310,1,0,0,0,1,1,0,0,1,1.0215969349697,3,0
755,189,3,0,47.5,6.5,1,3,4,4,1,0,1,3,3,1,8,5,10,90,0,0,0,1,250,0,3,1,3,1,40,20,40,2,0,310,1,0,0,0,1,1,0,0,1,1.0215969349697,3,0
756,189,4,0,47.5,6.5,1,3,4,4,1,0,1,3,3,1,8,5,5,10,0,0,0,1,250,0,4,1,3,1,40,20,40,2,0,310,1,0,0,0,1,1,0,0,1,1.0215969349697,3,0
757,190,1,1,47.5,50,1,3,3,4,0,0,0,3,3,6,8,5,5,10,0,0,0,1,4500,0,1,0,3,1,100,10,20,2,0,349,1,1,0,1,1,1,0,0,1,1.03095148667266,4,0
758,190,2,1,47.5,50,1,3,3,4,0,0,0,3,3,6,8,2.5,5,40,0,0,0,1,4500,0,2,0,3,1,100,10,20,2,0,349,1,1,0,1,1,1,0,0,1,1.03095148667266,4,0
759,190,3,1,47.5,50,1,3,3,4,0,0,0,3,3,6,8,2.5,5,90,0,0,0,2,4500,0,3,0,3,1,100,10,20,2,0,349,1,1,0,1,1,1,0,0,1,1.03095148667266,4,0
760,190,4,1,47.5,50,1,3,3,4,0,0,0,3,3,6,8,2.5,50,10,0,0,0,1,4500,0,4,0,3,1,100,10,20,2,0,349,1,1,0,1,1,1,0,0,1,1.03095148667266,4,0
761,191,1,1,47.5,35,1,4,4,4,0,0,0,3,4,4,8,1,50,90,0,0,0,2,1250,1,1,0,3,1,80,40,80,2,0,1054,1,1,1,0,1,1,0,0,1,1.0011634582432,3,1
762,191,2,1,47.5,35,1,4,4,4,0,0,0,3,4,4,8,0.5,5,40,0,0,0,2,1250,1,2,0,3,1,80,40,80,2,0,1054,1,1,1,0,1,1,0,0,1,1.0011634582432,3,1
763,191,3,1,47.5,35,1,4,4,4,0,0,0,3,4,4,8,0.5,5,90,0,0,0,2,1250,1,3,0,3,1,80,40,80,2,0,1054,1,1,1,0,1,1,0,0,1,1.0011634582432,3,1
764,191,4,1,47.5,35,1,4,4,4,0,0,0,3,4,4,8,5,5,10,0,0,0,2,1250,1,4,0,3,1,80,40,80,2,0,1054,1,1,1,0,1,1,0,0,1,1.0011634582432,3,1
765,192,1,0,47.5,50,0,3,3,5,0,0,1,3,1,1,10,5,5,10,0,0,0,1,1250,1,1,1,3,1,60,40,20,1,1,1070,0,1,0,0,1,1,0,0,1,0.821419078442413,3,1
766,192,2,0,47.5,50,0,3,3,5,0,0,1,3,1,1,10,2.5,5,40,0,0,0,2,1250,1,2,1,3,1,60,40,20,1,1,1070,0,1,0,0,1,1,0,0,1,0.821419078442413,3,1
767,192,3,0,47.5,50,0,3,3,5,0,0,1,3,1,1,10,5,10,90,0,0,0,1,1250,1,3,1,3,1,60,40,20,1,1,1070,0,1,0,0,1,1,0,0,1,0.821419078442413,3,1
768,192,4,0,47.5,50,0,3,3,5,0,0,1,3,1,1,10,5,5,10,0,0,0,1,1250,1,4,1,3,1,60,40,20,1,1,1070,0,1,0,0,1,1,0,0,1,0.821419078442413,3,1
769,193,1,1,47.5,50,1,4,4,3,1,0,2,3,1,6,9,5,5,10,0,0,0,2,750,0,1,2,3,2,100,40,80,2,0,241,1,1,1,0,1,1,0,0,1,1.08688849839349,3,0
770,193,2,1,47.5,50,1,4,4,3,1,0,2,3,1,6,9,2.5,5,40,0,0,0,2,750,0,2,2,3,2,100,40,80,2,0,241,1,1,1,0,1,1,0,0,1,1.08688849839349,3,0
771,193,3,1,47.5,50,1,4,4,3,1,0,2,3,1,6,9,0.5,5,90,0,0,0,2,750,0,3,2,3,2,100,40,80,2,0,241,1,1,1,0,1,1,0,0,1,1.08688849839349,3,0
772,193,4,1,47.5,50,1,4,4,3,1,0,2,3,1,6,9,1,10,40,0,0,0,2,750,0,4,2,3,2,100,40,80,2,0,241,1,1,1,0,1,1,0,0,1,1.08688849839349,3,0
773,194,1,1,47.5,6.5,3,1,2,4,2,0,1,5,2,6,10,5,50,40,0,0,0,1,2750,0,1,1,5,2,20,60,30,1,1,940,2,1,2,1,1,1,0,1,2,0.580009399758039,3,0
774,194,2,1,47.5,6.5,3,1,2,4,2,0,1,5,2,6,10,0.5,10,10,0,0,0,2,2750,0,2,1,5,2,20,60,30,1,1,940,2,1,2,1,1,1,0,1,2,0.580009399758039,3,0
775,194,3,1,47.5,6.5,3,1,2,4,2,0,1,5,2,6,10,5,10,90,0,0,0,1,2750,0,3,1,5,2,20,60,30,1,1,940,2,1,2,1,1,1,0,1,2,0.580009399758039,3,0
776,194,4,1,47.5,6.5,3,1,2,4,2,0,1,5,2,6,10,0.5,50,10,0,0,0,2,2750,0,4,1,5,2,20,60,30,1,1,940,2,1,2,1,1,1,0,1,2,0.580009399758039,3,0
777,195,1,1,21.5,35,2,2,3,4,1,0,2,4,3,6,8,1,50,90,0,0,0,2,1750,1,1,2,4,1,40,20,40,2,0,258,1,1,1,0,1,1,0,1,2,0.960111728272867,2,1
778,195,2,1,21.5,35,2,2,3,4,1,0,2,4,3,6,8,2.5,5,40,0,0,0,2,1750,1,2,2,4,1,40,20,40,2,0,258,1,1,1,0,1,1,0,1,2,0.960111728272867,2,1
779,195,3,1,21.5,35,2,2,3,4,1,0,2,4,3,6,8,1,5,10,0,0,0,2,1750,1,3,2,4,1,40,20,40,2,0,258,1,1,1,0,1,1,0,1,2,0.960111728272867,2,1
780,195,4,1,21.5,35,2,2,3,4,1,0,2,4,3,6,8,5,5,10,0,0,0,2,1750,1,4,2,4,1,40,20,40,2,0,258,1,1,1,0,1,1,0,1,2,0.960111728272867,2,1
781,196,1,1,32.5,50,1,3,3,3,0,0,2,3,3,6,7,1,50,90,0,0,0,1,2250,1,1,2,3,1,20,20,10,1,0,303,2,2,2,1,1,1,0,0,1,0.992928618869096,3,1
782,196,2,1,32.5,50,1,3,3,3,0,0,2,3,3,6,7,2.5,5,40,0,0,0,1,2250,1,2,2,3,1,20,20,10,1,0,303,2,2,2,1,1,1,0,0,1,0.992928618869096,3,1
783,196,3,1,32.5,50,1,3,3,3,0,0,2,3,3,6,7,5,10,90,0,0,0,1,2250,1,3,2,3,1,20,20,10,1,0,303,2,2,2,1,1,1,0,0,1,0.992928618869096,3,1
784,196,4,1,32.5,50,1,3,3,3,0,0,2,3,3,6,7,5,5,10,0,0,0,1,2250,1,4,2,3,1,20,20,10,1,0,303,2,2,2,1,1,1,0,0,1,0.992928618869096,3,1
785,197,1,1,47.5,6.5,0,1,1,1,2,0,0,3,2,6,7,5,5,10,0,0,0,1,3500,0,1,0,3,1,60,40,20,1,0,308,2,2,2,1,1,1,0,0,1,1.51508676844151,3,0
786,197,2,1,47.5,6.5,0,1,1,1,2,0,0,3,2,6,7,0.5,10,10,0,0,0,1,3500,0,2,0,3,1,60,40,20,1,0,308,2,2,2,1,1,1,0,0,1,1.51508676844151,3,0
787,197,3,1,47.5,6.5,0,1,1,1,2,0,0,3,2,6,7,5,10,90,0,0,0,1,3500,0,3,0,3,1,60,40,20,1,0,308,2,2,2,1,1,1,0,0,1,1.51508676844151,3,0
788,197,4,1,47.5,6.5,0,1,1,1,2,0,0,3,2,6,7,1,10,40,0,0,0,1,3500,0,4,0,3,1,60,40,20,1,0,308,2,2,2,1,1,1,0,0,1,1.51508676844151,3,0
789,198,1,1,32.5,35,1,5,4,3,2,1,2,5,4,6,10,2.5,10,10,0,0,0,2,2750,1,1,2,5,2,40,100,50,1,1,189,2,2,1,1,1,1,0,1,2,0.311128394830637,5,1
790,198,2,1,32.5,35,1,5,4,3,2,1,2,5,4,6,10,0.5,5,40,0,0,0,1,2750,1,2,2,5,2,40,100,50,1,1,189,2,2,1,1,1,1,0,1,2,0.311128394830637,5,1
791,198,3,1,32.5,35,1,5,4,3,2,1,2,5,4,6,10,2.5,5,90,0,0,0,2,2750,1,3,2,5,2,40,100,50,1,1,189,2,2,1,1,1,1,0,1,2,0.311128394830637,5,1
792,198,4,1,32.5,35,1,5,4,3,2,1,2,5,4,6,10,1,10,40,0,0,0,1,2750,1,4,2,5,2,40,100,50,1,1,189,2,2,1,1,1,1,0,1,2,0.311128394830637,5,1
793,199,1,0,32.5,35,1,3,4,5,1,0,2,2,3,6,9,5,5,10,0,0,0,1,1750,0,1,2,2,2,20,20,40,2,1,442,1,1,2,0,1,1,0,0,0,0.881938643939368,2,0
794,199,2,0,32.5,35,1,3,4,5,1,0,2,2,3,6,9,2.5,5,40,0,0,0,2,1750,0,2,2,2,2,20,20,40,2,1,442,1,1,2,0,1,1,0,0,0,0.881938643939368,2,0
795,199,3,0,32.5,35,1,3,4,5,1,0,2,2,3,6,9,1,5,10,0,0,0,2,1750,0,3,2,2,2,20,20,40,2,1,442,1,1,2,0,1,1,0,0,0,0.881938643939368,2,0
796,199,4,0,32.5,35,1,3,4,5,1,0,2,2,3,6,9,1,10,40,0,0,0,2,1750,0,4,2,2,2,20,20,40,2,1,442,1,1,2,0,1,1,0,0,0,0.881938643939368,2,0
797,200,1,0,47.5,50,3,1,1,3,0,0,1,3,1,5,10,1,50,90,0,0,0,1,5000,1,1,1,3,1,40,90,180,2,0,287,2,2,2,1,1,1,0,0,1,0.483457707654448,1,1
798,200,2,0,47.5,50,3,1,1,3,0,0,1,3,1,5,10,0.5,10,10,0,0,0,1,5000,1,2,1,3,1,40,90,180,2,0,287,2,2,2,1,1,1,0,0,1,0.483457707654448,1,1
799,200,3,0,47.5,50,3,1,1,3,0,0,1,3,1,5,10,2.5,5,90,0,0,0,1,5000,1,3,1,3,1,40,90,180,2,0,287,2,2,2,1,1,1,0,0,1,0.483457707654448,1,1
800,200,4,0,47.5,50,3,1,1,3,0,0,1,3,1,5,10,1,10,40,0,0,0,1,5000,1,4,1,3,1,40,90,180,2,0,287,2,2,2,1,1,1,0,0,1,0.483457707654448,1,1
801,201,1,1,21.5,50,1,3,2,4,1,1,2,3,3,4,6,5,50,40,0,0,0,2,2250,0,1,2,3,2,5,60,120,2,1,421,1,1,2,1,1,1,0,0,1,1.44153470030154,3,0
802,201,2,1,21.5,50,1,3,2,4,1,1,2,3,3,4,6,2.5,5,40,0,0,0,1,2250,0,2,2,3,2,5,60,120,2,1,421,1,1,2,1,1,1,0,0,1,1.44153470030154,3,0
803,201,3,1,21.5,50,1,3,2,4,1,1,2,3,3,4,6,1,5,10,0,0,0,2,2250,0,3,2,3,2,5,60,120,2,1,421,1,1,2,1,1,1,0,0,1,1.44153470030154,3,0
804,201,4,1,21.5,50,1,3,2,4,1,1,2,3,3,4,6,1,10,40,0,0,0,1,2250,0,4,2,3,2,5,60,120,2,1,421,1,1,2,1,1,1,0,0,1,1.44153470030154,3,0
